date,datatype,value
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,SNWD,0.0
2022-08-03T00:00:00,TMAX,39.4
2022-08-03T00:00:00,TMIN,29.4
2022-08-03T00:00:00,TOBS,32.2
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,SNWD,0.0
2022-08-03T00:00:00,TMAX,39.4
2022-08-03T00:00:00,TMIN,26.1
2022-08-03T00:00:00,TOBS,32.2
2022-08-03T00:00:00,PRCP,0.3
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,SNWD,0.0
2022-08-03T00:00:00,TMAX,38.9
2022-08-03T00:00:00,TMIN,26.7
2022-08-03T00:00:00,TOBS,36.7
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,SNWD,0.0
2022-08-03T00:00:00,TMAX,38.9
2022-08-03T00:00:00,TMIN,30.6
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,SNWD,0.0
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,SNWD,0.0
2022-08-03T00:00:00,TMAX,37.2
2022-08-03T00:00:00,TMIN,25.6
2022-08-03T00:00:00,TOBS,31.1
2022-08-03T00:00:00,EVAP,9.4
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,SNWD,0.0
2022-08-03T00:00:00,TMAX,38.9
2022-08-03T00:00:00,TMIN,25.6
2022-08-03T00:00:00,TOBS,37.8
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,SNWD,0.0
2022-08-03T00:00:00,TMAX,38.3
2022-08-03T00:00:00,TMIN,30.6
2022-08-03T00:00:00,AWND,2.8
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,TMAX,36.7
2022-08-03T00:00:00,TMIN,30.6
2022-08-03T00:00:00,WDF2,140.0
2022-08-03T00:00:00,WDF5,150.0
2022-08-03T00:00:00,WSF2,7.2
2022-08-03T00:00:00,WSF5,10.7
2022-08-03T00:00:00,AWND,1.7
2022-08-03T00:00:00,PRCP,0.3
2022-08-03T00:00:00,TMAX,36.7
2022-08-03T00:00:00,TMIN,27.8
2022-08-03T00:00:00,WDF2,140.0
2022-08-03T00:00:00,WDF5,140.0
2022-08-03T00:00:00,WSF2,8.9
2022-08-03T00:00:00,WSF5,12.5
2022-08-03T00:00:00,WT03,1.0
2022-08-03T00:00:00,AWND,1.9
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,TMAX,36.7
2022-08-03T00:00:00,TMIN,30.0
2022-08-03T00:00:00,WDF2,150.0
2022-08-03T00:00:00,WDF5,140.0
2022-08-03T00:00:00,WSF2,6.7
2022-08-03T00:00:00,WSF5,10.3
2022-08-03T00:00:00,ADPT,150.0
2022-08-03T00:00:00,ASLP,10078.0
2022-08-03T00:00:00,ASTP,9702.0
2022-08-03T00:00:00,AWBT,222.0
2022-08-03T00:00:00,AWND,3.4
2022-08-03T00:00:00,PRCP,0.0
2022-08-03T00:00:00,RHAV,31.0
2022-08-03T00:00:00,RHMN,25.0
2022-08-03T00:00:00,RHMX,41.0
2022-08-03T00:00:00,SNOW,0.0
2022-08-03T00:00:00,TAVG,35.5
2022-08-03T00:00:00,TMAX,38.3
2022-08-03T00:00:00,TMIN,30.6
2022-08-03T00:00:00,WDF2,150.0
2022-08-03T00:00:00,WDF5,160.0
2022-08-03T00:00:00,WSF2,8.9
2022-08-03T00:00:00,WSF5,11.6
2022-08-03T00:00:00,WT03,1.0
2022-08-04T00:00:00,PRCP,9.7
2022-08-04T00:00:00,PRCP,0.0
2022-08-04T00:00:00,PRCP,0.0
2022-08-04T00:00:00,PRCP,0.5
2022-08-04T00:00:00,PRCP,10.7
2022-08-04T00:00:00,PRCP,6.9
2022-08-04T00:00:00,PRCP,6.9
2022-08-04T00:00:00,PRCP,2.3
2022-08-04T00:00:00,PRCP,4.8
2022-08-04T00:00:00,PRCP,8.6
2022-08-04T00:00:00,PRCP,0.0
2022-08-04T00:00:00,SNOW,0.0
2022-08-04T00:00:00,PRCP,29.5
2022-08-04T00:00:00,PRCP,36.3
2022-08-04T00:00:00,PRCP,10.4
2022-08-04T00:00:00,PRCP,27.9
2022-08-04T00:00:00,PRCP,5.1
2022-08-04T00:00:00,PRCP,48.5
2022-08-04T00:00:00,PRCP,6.1
2022-08-04T00:00:00,PRCP,16.0
2022-08-04T00:00:00,PRCP,2.5
2022-08-04T00:00:00,PRCP,8.4
2022-08-04T00:00:00,PRCP,11.2
2022-08-04T00:00:00,PRCP,2.5
2022-08-04T00:00:00,PRCP,7.6
2022-08-04T00:00:00,PRCP,16.5
2022-08-04T00:00:00,PRCP,0.0
2022-08-04T00:00:00,SNOW,0.0
2022-08-04T00:00:00,PRCP,26.7
2022-08-04T00:00:00,PRCP,5.8
2022-08-04T00:00:00,PRCP,29.0
2022-08-04T00:00:00,PRCP,6.1
2022-08-04T00:00:00,PRCP,5.6
2022-08-04T00:00:00,PRCP,16.8
2022-08-04T00:00:00,SNOW,0.0
2022-08-04T00:00:00,PRCP,40.6
2022-08-04T00:00:00,PRCP,0.3
2022-08-04T00:00:00,PRCP,31.5
2022-08-04T00:00:00,PRCP,5.8
2022-08-04T00:00:00,PRCP,1.0
2022-08-04T00:00:00,PRCP,6.9
2022-08-04T00:00:00,PRCP,10.7
2022-08-04T00:00:00,PRCP,3.8
2022-08-04T00:00:00,PRCP,0.3
2022-08-04T00:00:00,PRCP,12.2
2022-08-04T00:00:00,PRCP,8.4
2022-08-04T00:00:00,PRCP,10.2
2022-08-04T00:00:00,PRCP,0.3
2022-08-04T00:00:00,PRCP,7.9
2022-08-04T00:00:00,PRCP,9.4
2022-08-04T00:00:00,PRCP,0.5
2022-08-04T00:00:00,PRCP,7.9
2022-08-04T00:00:00,PRCP,3.3
2022-08-04T00:00:00,PRCP,15.0
2022-08-04T00:00:00,PRCP,4.8
2022-08-04T00:00:00,PRCP,30.0
2022-08-04T00:00:00,PRCP,7.6
2022-08-04T00:00:00,PRCP,13.7
2022-08-04T00:00:00,PRCP,8.4
2022-08-04T00:00:00,PRCP,42.9
2022-08-04T00:00:00,PRCP,17.5
2022-08-04T00:00:00,PRCP,1.5
2022-08-04T00:00:00,PRCP,6.6
2022-08-04T00:00:00,PRCP,22.1
2022-08-04T00:00:00,PRCP,13.0
2022-08-04T00:00:00,PRCP,0.5
2022-08-04T00:00:00,PRCP,3.8
2022-08-04T00:00:00,PRCP,21.8
2022-08-04T00:00:00,PRCP,8.1
2022-08-04T00:00:00,PRCP,7.6
2022-08-04T00:00:00,PRCP,16.3
2022-08-04T00:00:00,PRCP,6.4
2022-08-04T00:00:00,PRCP,38.4
2022-08-04T00:00:00,PRCP,10.9
2022-08-04T00:00:00,PRCP,6.4
2022-08-04T00:00:00,PRCP,8.1
2022-08-04T00:00:00,PRCP,40.6
2022-08-04T00:00:00,PRCP,28.2
2022-08-04T00:00:00,PRCP,13.7
2022-08-04T00:00:00,PRCP,5.6
2022-08-04T00:00:00,PRCP,8.1
2022-08-04T00:00:00,PRCP,8.9
2022-08-04T00:00:00,PRCP,14.5
2022-08-04T00:00:00,PRCP,1.5
2022-08-04T00:00:00,PRCP,6.4
2022-08-04T00:00:00,PRCP,2.5
2022-08-04T00:00:00,PRCP,46.2
2022-08-04T00:00:00,PRCP,9.4
2022-08-04T00:00:00,PRCP,12.4
2022-08-04T00:00:00,PRCP,0.0
2022-08-04T00:00:00,SNOW,0.0
2022-08-04T00:00:00,PRCP,13.5
2022-08-04T00:00:00,PRCP,11.2
2022-08-04T00:00:00,PRCP,38.6
2022-08-04T00:00:00,PRCP,3.6
2022-08-04T00:00:00,PRCP,14.0
2022-08-04T00:00:00,PRCP,0.0
2022-08-04T00:00:00,SNOW,0.0
2022-08-04T00:00:00,PRCP,4.3
2022-08-04T00:00:00,PRCP,5.3
2022-08-04T00:00:00,PRCP,11.4
2022-08-04T00:00:00,PRCP,0.3
2022-08-04T00:00:00,PRCP,26.9
2022-08-04T00:00:00,PRCP,5.8
2022-08-04T00:00:00,PRCP,17.0
2022-08-04T00:00:00,PRCP,12.4
2022-08-04T00:00:00,PRCP,8.9
2022-08-04T00:00:00,PRCP,6.9
2022-08-04T00:00:00,PRCP,27.4
2022-08-04T00:00:00,PRCP,26.7
2022-08-04T00:00:00,PRCP,8.4
2022-08-04T00:00:00,PRCP,26.2
2022-08-04T00:00:00,PRCP,1.8
2022-08-04T00:00:00,PRCP,0.5
2022-08-04T00:00:00,PRCP,17.3
2022-08-04T00:00:00,PRCP,9.1
2022-08-04T00:00:00,PRCP,0.0
2022-08-04T00:00:00,SNOW,0.0
2022-08-04T00:00:00,PRCP,6.4
2022-08-04T00:00:00,PRCP,38.4
2022-08-04T00:00:00,PRCP,11.7
2022-08-04T00:00:00,PRCP,0.0
2022-08-04T00:00:00,PRCP,14.0
2022-08-04T00:00:00,PRCP,0.0
2022-08-04T00:00:00,PRCP,7.9
2022-08-04T00:00:00,PRCP,18.3
2022-08-04T00:00:00,PRCP,2.0
2022-08-04T00:00:00,PRCP,8.4
2022-08-04T00:00:00,SNOW,0.0
2022-08-04T00:00:00,SNWD,0.0
2022-08-04T00:00:00,TMAX,32.8
2022-08-04T00:00:00,TMIN,21.7
2022-08-04T00:00:00,TOBS,26.7
2022-08-04T00:00:00,WT03,1.0
2022-08-04T00:00:00,PRCP,0.0
2022-08-04T00:00:00,SNOW,0.0
2022-08-04T00:00:00,SNWD,0.0
2022-08-04T00:00:00,TMAX,39.4
2022-08-04T00:00:00,TMIN,22.8
2022-08-04T00:00:00,TOBS,31.7
2022-08-04T00:00:00,PRCP,4.3
2022-08-04T00:00:00,SNOW,0.0
2022-08-04T00:00:00,SNWD,0.0
2022-08-04T00:00:00,TMAX,36.7
2022-08-04T00:00:00,TMIN,23.3
2022-08-04T00:00:00,TOBS,33.9
2022-08-04T00:00:00,WT03,1.0
2022-08-04T00:00:00,PRCP,1.3
2022-08-04T00:00:00,SNOW,0.0
2022-08-04T00:00:00,SNWD,0.0
2022-08-04T00:00:00,TMAX,36.7
2022-08-04T00:00:00,TMIN,25.0
2022-08-04T00:00:00,SNOW,0.0
2022-08-04T00:00:00,SNWD,0.0
2022-08-04T00:00:00,PRCP,0.0
2022-08-04T00:00:00,SNOW,0.0
2022-08-04T00:00:00,SNWD,0.0
2022-08-04T00:00:00,TMAX,32.2
2022-08-04T00:00:00,TMIN,22.8
2022-08-04T00:00:00,TOBS,30.0
2022-08-04T00:00:00,EVAP,0.8
2022-08-04T00:00:00,PRCP,6.4
2022-08-04T00:00:00,SNOW,0.0
2022-08-04T00:00:00,SNWD,0.0
2022-08-04T00:00:00,TMIN,19.4
2022-08-04T00:00:00,TOBS,34.4
2022-08-04T00:00:00,PRCP,0.0
2022-08-04T00:00:00,PRCP,25.7
2022-08-04T00:00:00,SNOW,0.0
2022-08-04T00:00:00,SNWD,0.0
2022-08-04T00:00:00,TMAX,33.3
2022-08-04T00:00:00,TMIN,21.7
2022-08-04T00:00:00,AWND,3.0
2022-08-04T00:00:00,PRCP,7.4
2022-08-04T00:00:00,TMAX,32.8
2022-08-04T00:00:00,TMIN,22.8
2022-08-04T00:00:00,WDF2,180.0
2022-08-04T00:00:00,WDF5,160.0
2022-08-04T00:00:00,WSF2,10.3
2022-08-04T00:00:00,WSF5,15.2
2022-08-04T00:00:00,WT01,1.0
2022-08-04T00:00:00,WT03,1.0
2022-08-04T00:00:00,AWND,3.3
2022-08-04T00:00:00,PRCP,1.3
2022-08-04T00:00:00,TMAX,34.4
2022-08-04T00:00:00,TMIN,23.9
2022-08-04T00:00:00,WDF2,130.0
2022-08-04T00:00:00,WDF5,130.0
2022-08-04T00:00:00,WSF2,12.5
2022-08-04T00:00:00,WSF5,18.3
2022-08-04T00:00:00,AWND,2.2
2022-08-04T00:00:00,PRCP,4.8
2022-08-04T00:00:00,TMAX,33.9
2022-08-04T00:00:00,TMIN,23.9
2022-08-04T00:00:00,WDF2,160.0
2022-08-04T00:00:00,WDF5,160.0
2022-08-04T00:00:00,WSF2,7.6
2022-08-04T00:00:00,WSF5,13.4
2022-08-04T00:00:00,WT03,1.0
2022-08-04T00:00:00,ADPT,189.0
2022-08-04T00:00:00,ASLP,10105.0
2022-08-04T00:00:00,ASTP,9732.0
2022-08-04T00:00:00,AWBT,228.0
2022-08-04T00:00:00,AWND,3.3
2022-08-04T00:00:00,PRCP,14.7
2022-08-04T00:00:00,RHAV,55.0
2022-08-04T00:00:00,RHMN,34.0
2022-08-04T00:00:00,RHMX,89.0
2022-08-04T00:00:00,SNOW,0.0
2022-08-04T00:00:00,SNWD,0.0
2022-08-04T00:00:00,TAVG,31.8
2022-08-04T00:00:00,TMAX,35.0
2022-08-04T00:00:00,TMIN,23.9
2022-08-04T00:00:00,WDF2,110.0
2022-08-04T00:00:00,WDF5,110.0
2022-08-04T00:00:00,WSF2,12.5
2022-08-04T00:00:00,WSF5,16.5
2022-08-04T00:00:00,WT01,1.0
2022-08-04T00:00:00,WT03,1.0
2022-08-05T00:00:00,PRCP,0.0
2022-08-05T00:00:00,SNOW,0.0
2022-08-05T00:00:00,PRCP,0.0
2022-08-05T00:00:00,SNOW,0.0
2022-08-05T00:00:00,PRCP,0.0
2022-08-05T00:00:00,SNOW,0.0
2022-08-05T00:00:00,PRCP,0.0
2022-08-05T00:00:00,PRCP,0.0
2022-08-05T00:00:00,SNOW,0.0
2022-08-05T00:00:00,PRCP,0.0
2022-08-05T00:00:00,SNOW,0.0
2022-08-05T00:00:00,PRCP,0.0
2022-08-05T00:00:00,SNOW,0.0
2022-08-05T00:00:00,PRCP,1.0
2022-08-05T00:00:00,PRCP,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,SNWD,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,SNWD,0.0
2021-08-01T00:00:00,TMAX,41.1
2021-08-01T00:00:00,TMIN,27.2
2021-08-01T00:00:00,TOBS,34.4
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,SNWD,0.0
2021-08-01T00:00:00,TMAX,37.8
2021-08-01T00:00:00,TMIN,25.0
2021-08-01T00:00:00,TOBS,34.4
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,SNWD,0.0
2021-08-01T00:00:00,TMAX,38.3
2021-08-01T00:00:00,TMIN,26.7
2021-08-01T00:00:00,TOBS,37.2
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,SNWD,0.0
2021-08-01T00:00:00,TMAX,35.6
2021-08-01T00:00:00,TMIN,27.2
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,SNWD,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,TMIN,28.9
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,SNWD,0.0
2021-08-01T00:00:00,TMAX,35.0
2021-08-01T00:00:00,TMIN,21.1
2021-08-01T00:00:00,TOBS,33.9
2021-08-01T00:00:00,EVAP,10.9
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,SNWD,0.0
2021-08-01T00:00:00,TMAX,40.6
2021-08-01T00:00:00,TMIN,24.4
2021-08-01T00:00:00,TOBS,40.6
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,SNOW,0.0
2021-08-01T00:00:00,SNWD,0.0
2021-08-01T00:00:00,TMAX,40.6
2021-08-01T00:00:00,TMIN,27.2
2021-08-01T00:00:00,AWND,2.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,TMAX,39.4
2021-08-01T00:00:00,TMIN,26.7
2021-08-01T00:00:00,WDF2,240.0
2021-08-01T00:00:00,WDF5,200.0
2021-08-01T00:00:00,WSF2,6.7
2021-08-01T00:00:00,WSF5,10.3
2021-08-01T00:00:00,AWND,2.0
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,TMAX,39.4
2021-08-01T00:00:00,TMIN,28.9
2021-08-01T00:00:00,WDF2,300.0
2021-08-01T00:00:00,WDF5,300.0
2021-08-01T00:00:00,WSF2,6.3
2021-08-01T00:00:00,WSF5,8.9
2021-08-01T00:00:00,AWND,1.3
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,TMAX,38.9
2021-08-01T00:00:00,TMIN,28.9
2021-08-01T00:00:00,WDF2,210.0
2021-08-01T00:00:00,WDF5,230.0
2021-08-01T00:00:00,WSF2,4.5
2021-08-01T00:00:00,WSF5,6.7
2021-08-01T00:00:00,ADPT,172.0
2021-08-01T00:00:00,ASLP,10115.0
2021-08-01T00:00:00,ASTP,9739.0
2021-08-01T00:00:00,AWBT,233.0
2021-08-01T00:00:00,AWND,2.5
2021-08-01T00:00:00,PRCP,0.0
2021-08-01T00:00:00,RHAV,35.0
2021-08-01T00:00:00,RHMN,22.0
2021-08-01T00:00:00,RHMX,55.0
2021-08-01T00:00:00,TAVG,34.7
2021-08-01T00:00:00,TMAX,40.6
2021-08-01T00:00:00,TMIN,29.4
2021-08-01T00:00:00,WDF2,80.0
2021-08-01T00:00:00,WDF5,220.0
2021-08-01T00:00:00,WSF2,6.7
2021-08-01T00:00:00,WSF5,8.1
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
